Name0,Image0,Image1,Name1,Image2,Name2,Image3
Gary_Carter,1,3,Courtney_Cox,1,Kathryn_Grayson,1
Gary_Forsee,1,2,Courtney_Cox,1,Taha_Yassin_Ramadan,9
Gary_Locke,1,2,Craig_Doblin,1,Monte_Kiffin,1
George_Clooney,2,8,Craig_OClair,1,Eddie_Jordan,1
George_Clooney,3,9,Craig_Wilson,1,Warren_Granados,1
George_Clooney,5,7,Cristian_Barros,1,John_Lisowski,1
George_Galloway,1,4,Cristian_Barros,1,Miranda_Otto,1
George_HW_Bush,1,10,Cristian_Barros,1,Paul_William_Hurley,1
George_HW_Bush,5,13,Cristian_Barros,1,Saied_Hadi_al_Mudarissi,1
George_HW_Bush,10,13,Cristiano_da_Matta,1,Jason_Priestley,1
George_Lopez,1,4,Cuba_Gooding_Jr,1,Lee_Byung-woong,1
George_P_Bush,1,2,Curtis_Rodriguez,1,Gary_Sinise,1
George_Pataki,1,5,Curtis_Rodriguez,1,Phil_Cline,1
George_Roy_Hill,1,2,DAngelo_Jimenez,1,Wendy_Kennedy,1
George_Voinovich,1,2,Daja_Bedanova,1,Dean_Barker,1
George_Voinovich,1,3,Dale_Bosworth,1,Tyrone_Medley,1
Gerardo_Gambala,1,2,Dale_Earnhardt,1,Demi_Moore,1
Gerry_Parsky,1,2,Dale_Earnhardt,1,Roy_Halladay,1
Gian_Marco,2,3,Damon_van_Dam,1,Maria_Shkolnikova,1
Gil_de_Ferran,2,3,Dan_Bartlett,1,Tim_Robbins,2
Gisele_Bundchen,1,2,Dan_Boyle,1,Pete_Gillen,1
Gloria_Allred,1,2,Dan_Boyle,1,Zarai_Toledo,2
Gloria_Macapagal_Arroyo,29,40,Dan_Duquette,1,Juliette_Binoche,1
Gloria_Trevi,1,3,Dan_Guerrero,1,Walter_Mondale,5
Gloria_Trevi,2,4,Dan_LaCoutre,1,Hernan_Diaz,1
Gloria_Trevi,3,4,Dan_LaCoutre,1,Michael_Jasny,1
Goldie_Hawn,2,6,Dan_Quayle,1,David_McKiernan,1
Gonzalo_Sanchez_de_Lozada,3,10,Dan_Quayle,1,Edina_Batar,1
Gonzalo_Sanchez_de_Lozada,4,8,Dana_Vollmer,1,Frank_Griswold,2
Gonzalo_Sanchez_de_Lozada,7,8,Daniel_Bruehl,1,Geovani_Lapentti,1
Goran_Persson,1,2,Daniel_Day-Lewis,3,Jaromir_Jagr,1
Grady_Irvin_Jr,1,2,Daniel_Rouse,1,Talisa_Bratt,1
Grant_Hackett,2,3,Daniel_Rouse,1,Tono_Suratman,1
Greg_Rusedski,1,4,Danny_Ainge,1,Sanjay_Gupta,1
Greg_Rusedski,2,4,Darla_Moore,1,Hugh_Carey,1
Greg_Rusedski,3,4,Darrell_Issa,1,Martin_Torrijos,1
Gregg_Popovich,3,4,Darren_Clarke,1,William_Swor,1
Guillaume_Soro,1,2,Dave_Matthews,1,Derek_Lowe,1
Guillermo_Canas,1,2,Dave_Matthews,1,Ruben_Studdard,1
Guillermo_Canas,1,4,Dave_Matthews,1,Suzanne_Torrance,1
Guillermo_Canas,2,4,Dave_McNally,1,John_Daly_Jr,1
Guillermo_Coria,19,29,Dave_Tucker,1,Scott_Peterson,2
Guillermo_Coria,21,27,Dave_Williams,1,Dick_Posthumus,1
Guillermo_Ortiz,1,2,Dave_Williams,1,Lin_Yung_Hsi,1
Gunter_Pleuger,2,5,Dave_Williams,1,Robin_McLaurin_Williams,2
Gustavo_Kuerten,1,2,David_Anderson,4,Stephanie_Moore,1
Gustavo_Kuerten,2,3,David_Anderson,5,Sharess_Harrell,1
Habib_Rizieq,4,5,David_Ballantyne,1,Job_Cohen,1
Hal_Gehman,1,3,David_Bowie,1,Gloria_Allred,1
Hal_Sutton,1,2,David_Dewhurst,1,Leah_Remini,1
Halle_Berry,1,10,David_Dodge,2,Jerry_Tarkanian,1
Halle_Berry,7,15,David_Duke,1,Micky_Arison,1
Halle_Berry,10,16,David_Duke,1,Yoon_Won-Sik,1
Hamid_Karzai,1,2,David_Gest,1,Hikmat_al-Azzawi,1
Hamzah_Haz,1,2,David_Heymann,3,Richard_Sterner,1
Hanan_Ashrawi,1,2,David_Hilt,1,Emma_Thompson,2
Hans_Blix,2,3,David_Hilt,1,Shawn_Bradley,1
Hans_Blix,6,36,David_Myers,2,Kenny_Brack,1
Hans_Blix,14,36,David_Przybyszewski,1,John_McCain,6
Harbhajan_Singh,1,2,David_Sibleyk,1,Mikhail_Khodorkovsky,1
Hashim_Thaci,1,2,David_Siegel,1,Timothy_Rigas,1
Hassan_Nasrallah,1,2,David_Spade,1,Evander_Holyfield,1
Heath_Ledger,1,2,David_Suazo,1,Liliana_Cavani,1
Hector_Babenco,1,2,David_Suazo,1,Mesut_Yilmaz,1
Hee-Won_Han,1,3,David_Wells,7,Stefaan_Declerk,1
Heidi_Klum,1,3,Dean_Barkley,4,Mohamed_Benaissa,2
Helen_Clark,3,4,Deb_Santos,1,Rodney_Rempt,1
Henrique_Meirelles,1,2,Debbie_Reynolds,3,Kristin_Scott_Thomas,1
Herta_Daeubler-Gmelin,1,2,Debra_Yang,1,Morgan_Fairchild,1
Hideki_Matsui,1,2,Demetrius_Ferraciu,2,Mario_Austin,1
Hilary_Duff,1,3,Denis_Fassou-Nguesso,1,Luiz_Felipe_Scolari,2
Hilary_Duff,2,3,Denis_Fassou-Nguesso,1,Tim_Floyd,2
Hillary_Clinton,1,14,Deniz_Baykal,1,Martin_Hoellwarth,1
Hillary_Clinton,8,14,Dennis_Erickson,2,Tom_Craddick,1
Hilmi_Ozkok,1,2,Dennis_Kucinich,6,Terry_Hoeppner,1
Hipolito_Mejia,1,3,Dennis_Oswald,1,Shamai_Leibowitz,1
Hisao_Oguchi,1,2,Dereck_Whittenburg,1,Miranda_Otto,1
Holly_Hunter,2,3,Derek_Bond,1,Stacy_Dragila,2
Holly_Hunter,2,5,Derrick_Rodgers,1,Evo_Morales,1
Holly_Hunter,4,7,Derrick_Rodgers,1,Young_Kim,1
Hootie_Johnson,1,2,Diana_Krall,1,Mark_Salter,1
Hosni_Mubarak,8,9,Diana_Krall,3,Thomas_Wyman,2
Hu_Jintao,1,2,Diana_Munz,3,Geno_Auriemma,1
Hu_Jintao,1,12,Diana_Silvius,1,Robert_Pollack,1
Hu_Jintao,2,3,Diana_Taurasi,2,Steven_Seagal,2
Hugh_Grant,1,7,Dianne_Feinstein,1,Dolly_Parton,1
Hugh_Grant,1,9,Dick_Bennett,1,Mary-Kate_Olsen,3
Hun_Sen,1,2,Dick_Bennett,1,Mike_Farrar,1
Hun_Sen,1,4,Dick_Smothers,1,John_Cornyn,1
Ian_McKellen,1,2,Dick_Smothers,1,Lesley_Flood,1
Ian_McKellen,1,3,Didier_Defago,1,Rani_Mukherjee,1
Ian_McKellen,2,3,Diego_Armando_Maradona,1,Lee_Chang-dong,1
Ibrahim_Jaafari,1,2,Dimitar_Berbatov,1,Naomi_Bronstein,1
Igor_Ivanov,5,16,Dinah_Turner,1,Gerald_Ford,1
Ilan_Ramon,1,3,Dinah_Turner,1,Mary_Catherine_Correll,1
Inam-ul-Haq,1,2,Dita_Von_Tesse,1,Olesya_Bonabarenko,2
Inocencio_Arias,1,2,Djabir_Said-Guerni,1,Marty_Mornhinweg,3
Intisar_Ajouri,2,3,Doc_Rivers,1,Malcolm_Glazer,1
Jack_Straw,4,22,Dolly_Parton,1,Miguel_Juarez_Perez,1
Jackie_Chan,1,10,Don_Hewitt,1,Mike_Webster,1
Jackie_Chan,7,12,Donald_Hays,1,Jennifer_Gratz,1
Jacqueline_Obradors,1,2,Donald_Hays,1,Marcio_de_Souza,1
Jada_Pinkett_Smith,1,2,Donald_Hays,1,Roger_Moore,3
James_Caan,1,2,Donna_Ralston,1,Lee_Nam-shin,1
James_Cunningham,1,2,Donnie_Brennan,1,Javier_Solana,9
James_Cunningham,2,3,Donnie_Brennan,1,Lesley_McCulloch,3
James_Gandolfini,1,3,Donny_Osmond,1,Emilio_Azcarraga_Jean,1
James_Jones,1,2,Donny_Osmond,1,Heather_Locklear,1
James_Parker,1,2,Doris_Roberts,2,Tommy_Lewis,1
James_Schultz,1,2,Dorothy_Lamour,1,Omar_Sharif,4
James_Traficant,1,2,Doug_Christie,1,Richard_Jefferson,1
James_Traficant,1,3,Doug_Wilson,1,Lee_Chang-dong,1
James_Wolfensohn,1,3,Drew_Bledsoe,1,Jackie_Sherrill,1
Jan-Michael_Gambill,1,3,Duncan_Fletcher,1,Nikki_McKibbin,1
Jane_Fonda,1,2,Dustin_Brown,1,Wu_Yi,2
Jane_Pauley,1,2,Dyab_Abou_Jahjah,1,Tim_Curley,1
Janet_Napolitano,1,4,Earl_Campbell,1,Marco_Antonio_Barrera,3
Janet_Napolitano,2,3,Ed_Book,1,Mike_Alden,1
Jason_Jennings,1,2,Ed_Rendell,1,Larenz_Tate,1
Jason_Kidd,1,4,Ed_Smart,3,William_Shatner,1
Jason_Kidd,1,10,Ed_Smart,3,Zaini_Abdullah,1
Jason_Kidd,5,6,Eddie_Compass,1,Jean_Brumley,1
Jason_Kidd,6,9,Eddie_Fenech_Adami,1,Elodie_Bouchez,1
Jason_Kidd,6,10,Eddie_Lewis,1,Richard_Fine,1
Javier_Solana,2,6,Eddie_Murray,1,Elva_Hsiao,1
Javier_Solana,6,7,Edmund_Stoiber,5,Kenneth_Carlsen,1
Jay_Leno,2,3,Eduard_Shevardnadze,4,Taoufik_Mathlouthi,1
Jayson_Williams,1,2,Eduardo_Chillida,1,Luther_Htu,1
Jean-Claude_Braquet,1,2,Eduardo_Romero,1,Jerry_Colangelo,1
Jean-David_Levitte,3,4,Edward_Burns,1,Lee_Ann_Womack,1
Jean-David_Levitte,6,7,Edward_Lohn,1,Shingo_Suetsugu,1
Jean-David_Levitte,8,10,Edward_Said,2,Gillian_Anderson,1
Jean-Francois_Pontal,1,3,Eglis_Yaima_Cruz,1,Namuddu_Florence,1
Jean-Sebastien_Giguere,1,2,Eglis_Yaima_Cruz,1,Steve_Spurrier,2
Jean_Brumley,1,2,Eileen_Coparropa,1,John_Warner,4
Jean_Chretien,3,8,Eileen_Coparropa,1,Sadie_Frost,3
Jean_Chretien,22,30,Eileen_Spina,1,Jason_Statham,1
Jean_Chretien,31,50,Ekke_Hard_Forberg,1,Kevin_Sorbo,1
Jeanne_Moreau,1,2,Elena_Bereznaya,1,Queen_Beatrix,3
Jeb_Bush,4,12,Eli_Stutsman,1,Gerald_Fitch,1
Jeff_Van_Gundy,1,3,Elijan_Ingram,1,Thomas_Wilkens,1
Jeffrey_Archer,1,2,Elijan_Ingram,1,Yang_Hee_Kim,1
Jeffrey_Immelt,1,2,Elizabeth_Taylor,1,Nancy_Kerrigan,1
Jeffrey_Jones,1,2,Elizabeth_Taylor,1,Shimon_Peres,3
Jennifer_Aniston,5,13,Ellen_DeGeneres,1,Fernando_Sanz,1
Jennifer_Garner,1,6,Ellen_DeGeneres,2,Kevin_Keegan,1
Jennifer_Garner,1,10,Ellen_DeGeneres,2,Richard_Sambrook,2
Jennifer_Garner,4,5,Ellen_Engleman,1,Hassanal_Bolkiah,1
Jennifer_Garner,5,11,Elodie_Bouchez,1,Enrique_Oliu,1
Jennifer_Lopez,4,7,Elodie_Bouchez,1,Robert_Mugabe,2
Jennifer_Lopez,5,15,Elton_John,3,Jason_Jennings,2
Jennifer_Lopez,10,21,Elva_Hsiao,1,Michael_Deutsch,1
Jerry_Regier,2,3,Emanuel_Ginobili,1,Norm_Macdonald,1
Jessica_Lynch,1,2,Emanuel_Ginobili,5,Ray_Halbritter,1
Jia_Qinglin,1,2,Emile_Lahoud,2,Ricky_Martin,1
Jim_Carrey,2,3,Emily_Mortimer,1,Imelda_Marcos,1
Jim_Edmonds,1,2,Emily_Robison,2,Penelope_Taylor,1
Jim_Furyk,1,6,Emmanuel_Milingo,1,Shane_Loux,1
Jim_OBrien,1,3,Emmanuelle_Jagodsinski,1,Zara_Akhmadova,1
Jim_OBrien,2,3,Emmit_Smith,1,Francisco_Santos,1
Jim_Tressel,1,2,Emmit_Smith,2,Namuddu_Florence,1
Jim_Tressel,2,3,Emmy_Rossum,1,Samantha_Ledster,1
Jiri_Novak,1,10,Enola_Rice,1,Jose_Theodore,1
Jiri_Novak,4,7,Enrique_Iglesias,1,Marion_Fahnestock,1
Jiri_Novak,9,11,Enrique_Medina_Gomez,1,William_Cocksedge,1
Jo_Dee_Messina,1,2,Eric_Christian_Olsen,1,Lisa_Gottsegen,2
Joan_Claybrook,1,2,Eric_Lloyd,1,Mark_Gottfried,3
Joan_Laporta,2,7,Eric_Robert_Rudolph,1,Gregg_Berhalter,1
Job_Cohen,1,2,Eric_Robert_Rudolph,1,Philippe_Gagnon,1
Joe_Calzaghe,1,2,Eric_Taino,1,Igor_Ivanov,9
Joe_Dumars,1,2,Erika_Harold,4,Sepp_Blatter,1
Joe_Gatti,1,2,Erin_Brockovich,1,Takahiro_Mori,1
Joe_Torre,2,3,Ernest_Hollings,1,Steve_Backley,1
Joe_Torre,2,4,Ernie_Els,1,Octavio_Lara,1
Joerg_Haider,1,2,Ernie_Grunfeld,1,Steven_Kinlock,1
John_Abizaid,3,9,Ernie_Harwell,1,Nora_Ephron,1
John_Ashcroft,18,21,Ernie_Preate,1,Farouk_al-Sharaa,1
John_Ashcroft,25,27,Ernie_Stewart,1,Mohammed_Mehdi_Saleh,1
John_Ashcroft,35,53,Erskine_Bowles,1,Joe_Lieberman,11
John_Cusack,1,2,Estella_Warren,1,Peter_Mugyeni,1
John_F_Kennedy_Jr,1,2,Fabrice_Santoro,3,Jennifer_Lopez,9
John_Kerry,1,2,Faisal_Iqbal,1,Manfred_Stolpe,1
John_Kerry,5,14,Faisal_Saleh_Hayat,1,Keira_Knightley,2
John_Manley,2,7,Farida_Ragoonanan,1,Lionel_Richie,2
John_Manley,3,4,Federico_Castelan_Sayre,1,Roger_Federer,3
John_Manley,4,5,Feliciano_Lopez,1,Lynne_Cheney,1
John_McCain,3,4,Felix_Mantilla,1,Lord_Hutton,1
John_McCain,5,6,Fernando_Alonso,1,Mahendra_Chaudhry,1
John_McCormack,1,2,Fernando_Hierro,1,Julio_Rossi,1
John_Paul_II,3,11,Fernando_Hierro,1,Richard_Naughton,1
John_Reid,1,2,Fernando_Sanz,1,Sonia_Gandhi,2
John_Rigas,1,2,Fernando_Sanz,1,Ted_Turner,1
John_Rosa,2,3,Fernando_Valenzuela,1,Mitt_Romney,1
John_Ruiz,1,2,Fernando_Velardez,1,Nicolas_Cage,2
John_Snow,2,4,Florencia_Kirchner,1,Marat_Safin,2
John_Snow,4,7,Francis_George,1,Massoud_Barzani,1
John_Snow,8,16,Francis_Mer,1,Perri_Shaw,1
John_Snow,14,17,Francisco_Santos,1,Jan_Bjoerklund,1
John_Swofford,1,3,Franck_Cerutti,1,Katrin_Cartlidge,1
John_Taylor,1,2,Franck_Cerutti,1,Sheldon_Silver,1
John_Warner,1,2,Frank_Coraci,1,Julius_Barnes,1
John_Warner,1,4,Frank_Griswold,1,Martina_McBride,2
John_Warner,2,3,Frank_Hilldrup,1,Nathalie_Baye,2
Johnny_Tapia,1,3,Frank_Shea,1,Mercedes_Amor,1
Johnny_Tapia,2,3,Franko_Simatovic,1,Jonathan_Karsh,1
Jon_Gruden,2,7,Fred_Eckhard,2,Tab_Turner,1
Jonathan_Edwards,2,4,Fred_Thompson,2,Zeng_Qinghong,1
Jonathan_Mostow,1,2,Freda_Black,1,Patricia_Clarkson,3
Jong_Wook_Lee,1,3,Frederique_van_der_Wal,1,Scott_Wallach,1
Jorge_Batlle,1,3,Fujio_Cho,1,Meles_Zenawi,1
Jorge_Batlle,2,3,Fujio_Cho,4,Shaun_Pollock,1
Joschka_Fischer,14,15,Gabi_Zimmer,1,John_Lisowski,1
Jose_Canseco,1,2,Gabriel_Hughes,1,Rod_Bryden,1
Jose_Manuel_Durao_Barroso,1,6,Gael_Garcia_Bermal,1,Tyrone_Medley,1
Jose_Manuel_Durao_Barroso,2,5,Garry_Alejano,1,Yasser_Arafat,8
Jose_Manuel_Durao_Barroso,3,5,Gary_Bald,1,Jason_Sorens,1
Jose_Maria_Aznar,4,22,Gary_Barnett,1,Sophie,1
Jose_Maria_Aznar,14,20,Gary_Coleman,1,Michael_Powell,5
Jose_Mourinho,1,2,Gary_Condit,1,Peter_Medgyessy,1
Jose_Sarney,1,2,Gary_Gitnick,1,Kong_Quan,1
Jose_Serra,1,9,Gene_Hackman,1,Willis_Roberts,1
Jose_Viegas_Filho,1,2,Gennifer_Flowers,1,George_Bovell,1
Joseph_Biden,1,3,Gennifer_Flowers,1,Ralph_Lauren,2
Joseph_Biden,2,3,Geoffrey_Rush,1,Li_Changchun,1
Joseph_Blatter,1,2,George_Allen,1,Pedro_Duque,1
Joseph_Estrada,2,4,George_Gregan,1,James_Gandolfini,3
Juan_Carlos_Ferrero,2,9,George_HW_Bush,3,Kelly_Osbourne,1
Juan_Carlos_Ferrero,7,18,George_HW_Bush,9,John_Lisowski,1
Juan_Ignacio_Chela,1,3,George_Pataki,2,Hideki_Matsui,2
Juan_Pablo_Montoya,3,5,George_Ryan,4,Mitzi_Gaynor,1
Juan_Valencia_Osorio,1,2,George_W_Bush,353,Pupi_Avati,1
Juanes,1,2,George_W_Bush,407,Rachel_Kempson,1
Juanes,1,3,Georgina_Bardach,1,Phil_Vassar,2
Juanes,2,3,Geraldo_Rivera,1,Jennifer_Aniston,13
Judy_Genshaft,1,2,Gerard_Butler,1,Pascal_Rheaume,1
Juergen_Peters,1,2,Gerard_Depardieu,1,Harrison_Ford,7
Julia_Tymoshenko,1,2,Gerardo_Gambala,2,Joey_Mantia,1
Julia_Tymoshenko,1,3,Gerhard_Schmid,1,Noel_Niell,1
Julianne_Moore,6,12,Gerry_Parsky,2,Teresa_Heinz_Kerry,1
Julianne_Moore,9,12,Gian_Marco,2,Michael_Munoz,1
Julie_Taymor,1,2,Gianna_Angelopoulos-Daskalaki,1,Rita_Wilson,3
Justin_Guarini,1,3,Gilberto_Simoni,1,Raquel_Welch,2
Justin_Guarini,2,3,Gilberto_Simoni,1,Razali_Ismail,1
Kate_Capshaw,1,2,Gilles_Panizzi,1,Martha_Lucia_Ramirez,4
Kate_Hudson,2,4,Gilles_Panizzi,1,Shafal_Mosed,1
Kate_Winslet,1,4,Gina_Torres,1,Qazi_Afzal,1
Kate_Winslet,2,4,Gisele_Bundchen,1,Suzanne_Gaudet,1
Katherine_Harris,2,3,Giulietta_Masina,1,Hunter_Kemper,1
Kathleen_Glynn,1,2,Giulietta_Masina,1,Saied_Hadi_al_Mudarissi,1
Kathryn_Bigelow,1,2,Glenn_Plummer,1,Sandra_Banning,1
Katie_Harman,2,3,Gloria_Macapagal_Arroyo,34,Takaloo,1
Keanu_Reeves,2,5,Gloria_Trevi,1,Mickey_Rooney,1
Keanu_Reeves,2,12,Gong_Ruina,1,Prince_Charles,5
Keanu_Reeves,4,6,Gonzalo_Barrientos,1,Lionel_Hampton,1
Kelli_White,1,2,Goran_Persson,1,Vernon_Forrest,1
Kelly_Clarkson,1,3,Gordana_Grubin,1,Scott_Verplank,1
Kemal_Dervis,1,2,Gordana_Grubin,1,Sylvester_Stallone,6
Ken_Watanabe,1,2,Gordon_Cooper,1,Mark_Hamister,1
Kent_Rominger,1,2,Grady_Irvin_Jr,1,Mitchell_Crooks,1
Kevin_Spacey,1,5,Grady_Little,1,Guido_Westerwelle,1
Kevin_Spacey,2,4,Graeme_Smith,1,Silvia_Farina_Elia,2
Kevin_Stallings,1,2,Graham_Bentley,1,Monica_Seles,4
Kim_Clijsters,4,9,Greg_Rusedski,4,Yoko_Ono,4
Kim_Ryong-sung,3,10,Gregg_Berhalter,1,Juan_Manuel_Marquez,1
Kim_Ryong-sung,4,6,Gregg_Popovich,4,Mario_Lobo_Zagallo,1
Kim_Ryong-sung,4,9,Gro_Harlem_Brundtland,2,Ted_Christopher,1
Kimi_Raikkonen,1,3,Guennadi_Chipouline,1,Maurice_Strong,1
Kimi_Raikkonen,2,3,Guido_Westerwelle,2,Tatiana_Paus,1
Kobe_Bryant,1,3,Guillermo_Canas,4,John_Paul_II,10
Kobe_Bryant,2,3,Gustavo_Terrazas,1,John_Starks,1
Kurt_Busch,1,2,Guus_Hiddink,1,Janet_Napolitano,3
Kurt_Russell,1,2,Guy_Hemmings,2,Ryan_Goodman,1
Laila_Ali,1,2,Gwen_Stefani,1,Marcus_Garrettson,1
Larry_Brown,1,2,Habib_Rizieq,1,Silvie_Cabero,1
Larry_Brown,3,7,Habib_Rizieq,4,Zhong_Nanshan,1
Larry_Johnson,1,2,Hadley_Bilger,1,Jaime_Orti,1
Larry_Lucchino,1,2,Hadley_Bilger,1,Kathleen_Glynn,1
Lars_Von_Trier,1,3,Hal_Sellers,1,Imad_Khadduri,1
Laura_Bush,4,32,Hal_Sellers,1,Leuris_Pupo,1
Laura_Bush,11,40,Halle_Berry,14,Mike_Holmgren,1
Laura_Bush,13,16,Hamad_Bin_Jassim,1,Yukio_Hatoyama,1
Lauren_Hutton,1,2,Hamid_Efendi,1,Valentina_Tereshkova,1
LeAnn_Rimes,1,2,Hamid_Efendi,1,Wolfgang_Schuessel,4
Leander_Paes,1,2,Han_Sung_Joo,1,Hank_Azaria,1
Lech_Walesa,1,2,Hank_Stram,1,Quin_Snyder,1
Lee_Hoi-chang,1,3,Hank_Stram,1,Rudolph_Holton,1
Lee_Jun,1,2,Hans-Christian_Schmid,1,Zaini_Abdullah,1
Lee_Soo-hyuck,1,2,Hans_Blix,22,Saeed_Mortazavi,1
Lee_Soo-hyuck,1,3,Harriet_Lessy,1,Petria_Thomas,3
Lee_Tae-sik,1,2,Hasan_Wirayuda,1,Monique_Gagnon-Tremblay,1
Lennox_Lewis,2,3,Hatsui_Hasuike,1,Kim_Dae-jung,4
Lenny_Wilkens,2,3,Heather_Locklear,1,Landon_Donovan,1
Leonard_Hamilton,1,2,Heather_Locklear,1,Michelle_Hofland,1
Lesley_McCulloch,1,2,Heather_Willson,1,Jeanette_Stauffer,1
Li_Peng,1,7,Hector_Babenco,2,Mark_Salter,1
Li_Zhaoxing,1,3,Hector_Grullon,1,Nicolas_Cage,4
Li_Zhaoxing,1,5,Hedayat_Amin_Arsala,1,Ray_Lucas,1
Li_Zhaoxing,2,8,Heinrich_Wolfgang,1,Mike_Fisher,1
Lim_Dong-won,1,2,Helen_Alvare,1,Pablo_Khulental,1
Lionel_Richie,1,2,Helo_Pinheiro,1,Rien_Long,1
Lisa_Gottsegen,1,2,Henk_Bekedam,1,Jorge_Alberto_Galindo,1
Lisa_Ling,1,2,Henry_Hyde,1,James_May,1
Liu_Mingkang,1,2,Herb_Ritts,1,Larry_Johnson,1
Lleyton_Hewitt,10,12,Herb_Sendek,3,Hillary_Clinton,3
Lon_Kruger,1,2,Herman_Edwards,1,Sean_Hayes,2
Lou_Piniella,1,3,Hermes_Gamonal,1,Jason_Biggs,1
Ludivine_Sagnier,1,4,Hermes_Gamonal,1,Sue_Wicks,1
Luiz_Inacio_Lula_da_Silva,12,33,Hillary_Clinton,2,Zydrunas_Ilgauskas,1
Luiz_Inacio_Lula_da_Silva,17,42,Hilmi_Ozkok,2,Johnny_Benson,1
Luiz_Inacio_Lula_da_Silva,25,33,Hiroki_Gomi,1,Steve_Karsay,1
Luke_Walton,1,2,Hisham_Halawi,1,Lonnie_Donegan,1
Lynne_Cheney,1,3,Hitoshi_Tanaka,1,Leo_Mullin,1
Lynne_Cheney,2,3,Holly_Robinson_Peete,1,Robert_Schuller,1
Madonna,2,5,Hong_Myung,1,Roy_Chaderton,1
Magdalena_Maleeva,1,2,Howard_Stringer,1,Princess_Elisabeth,2
Mahathir_Mohamad,9,10,Hugh_Carey,1,Oprah_Winfrey,4
Mahathir_Mohamad,11,12,Hung_Wan-ting,1,Intisar_Ajouri,1
Manuel_Poggiali,1,2,Hushiar_Zebari,1,Morgan_Fairchild,1
Marc-Andre_Fleury,1,2,Hushiar_Zebari,1,Osrat_Iosef,1
Marc_Grossman,1,2,Hussein_Malik,1,Kurt_Russell,1
Marc_Grossman,1,3,Iain_Anderson,1,Troy_Garity,1
Marcelo_Ebrard,1,2,Iain_Duncan_Smith,2,Ted_Maher,2
Marco_Antonio_Barrera,3,6,Ian_Wilmut,1,Randall_Tobias,1
Marcus_Gronholm,1,2,Ibrahim_Hilal,1,Kathy_Baker,1
Margaret_Thatcher,1,2,Ibrahim_Jaafari,1,Tom_Brennan,1
Maria_Luisa_Mendonca,1,2,Ibrahim_Rugova,1,Juan_Manuel_Marquez,1
Maria_Soledad_Alvear_Valenzuela,1,5,Ignacio_Antonio_Velasco,1,Lionel_Richie,2
Maria_Soledad_Alvear_Valenzuela,2,3,Igor_Trunov,1,Steve_Avery,1
Mariana_Pollack,1,2,Igor_Trunov,1,Vladimir_Voltchkov,2
Marie-Reine_Le_Gougne,1,2,Inga_Hall,1,Jorge_Alberto_Galindo,1
Marilyn_Monroe,1,2,Inga_Hall,1,Richard_Tubb,1
Marina_Anissina,1,2,Ira_Einhorn,1,William_Shatner,1
Mark_Geragos,1,2,Irwan_Fadzi_Idris,1,Kathy_Bates,1
Mark_Gottfried,1,2,Irwan_Fadzi_Idris,1,Ted_Maher,2
Mark_Hamister,1,2,Ismael_Miranda,1,John_Malkovich,1
Mark_Hurlbert,2,5,Ismael_Miranda,1,Mohamed_Hammam,1
Mark_Schweiker,1,2,Jack_LaLanne,1,Zafarullah_Khan_Jamali,2
Mark_Warner,1,2,Jack_Straw,6,John_Rosa,2
Martha_Beatriz_Roque,1,2,Jack_Valenti,1,Jaouad_Gharib,1
Martha_Bowen,1,2,Jackie_Sherrill,1,John_Norquist,1
Martha_Lucia_Ramirez,2,3,Jacob_Frenkel,1,Joseph_Hoy,1
Martin_Brodeur,1,2,Jacob_Frenkel,1,Matthew_Ouimet,1
Martin_Hoellwarth,1,2,Jacques_Kallis,1,Robert_Towne,1
Martin_McCauley,1,2,Jada_Pinkett_Smith,1,Mercedes_Amor,1
Martin_Scorsese,2,6,Jade_Jagger,1,Marisol_Breton,1
Martin_Scorsese,3,6,Jafar_Umar_Thalib,1,John_Rigas,1
Martin_Scorsese,4,5,Jafar_Umar_Thalib,1,Juan_Valencia_Osorio,1
Martina_Hingis,1,3,Jakob_Kellenberger,1,Kiki_Vandeweghe,1
Martina_McBride,2,4,Jakob_Kellenberger,1,Riccardo_Muti,1
Martina_McBride,3,4,James_Baker,1,Piers_Sellers,1
Marty_Mornhinweg,2,3,James_Ballenger,1,Norah_Jones,5
Mary-Kate_Olsen,1,2,James_Barksdale,1,Jose_Miguel_Aleman,1
Mary_Steenburgen,2,3,James_Barksdale,1,Tom_DeLay,1
Masahiko_Nagasawa,1,2,James_Collinson,1,Jim_Nochols,1
Mathias_Reichhold,1,3,James_Cunningham,2,Martin_Kristof,1
Matt_Damon,1,4,James_Hakett,1,Leandro_Garcia,1
Matt_Damon,2,4,James_Hill,1,Natasha_McElhone,1
Matt_Damon,3,4,James_Jones,2,Patrick_Clawsen,1
Matthew_Perry,3,5,James_May,1,Toutai_Kefu,1
Matthew_Perry,3,6,James_McPherson,1,Ralph_Klein,2
Matthew_Perry,6,7,James_Roberts,1,Olesya_Bonabarenko,2
Maureen_Fanning,1,2,James_Robertson_Jr,1,Justin_Wilson,1
Mel_Brooks,1,2,James_Spalding,1,Saeed_Mortazavi,1
Mel_Gibson,1,2,James_W_Kennedy,1,Joan_Collins,1
Mesut_Yilmaz,1,2,Jan_Petersen,1,Tom_Miller,1
Mian_Khursheed_Mehmood_Kasuri,2,3,Jane_Fonda,1,Marco_Antonio_Barrera,6
Michael_Ballack,1,3,Jane_Riley,1,Paul_Walker,1
