Name0,Image0,Image1,Name1,Image2,Name2,Image3
Paris_Hilton,1,2,Jorge_Quiroga,1,Surakait_Sathirathai,1
Patrick_Leahy,1,2,Jose_Bove,1,Michalis_Chrisohoides,1
Patti_Labelle,1,2,Jose_Bove,1,Princess_Diana,1
Patti_Labelle,2,3,Jose_Luis_Chilavert,1,Sofyan_Dawood,1
Patty_Schnyder,1,3,Juan_Carlos,1,Patricia_Phillips,1
Patty_Schnyder,1,4,Judy_Dean,1,Kristanna_Loken,1
Paul-Henri_Mathieu,1,2,Julia_Ormond,1,Randy_Dryer,1
Paul_Burrell,4,10,Julio_Cesar_Chavez,1,Marc_Racicot,1
Paul_Burrell,5,11,Kaoru_Hasuike,1,Tom_Foy,1
Paul_Martin,1,8,Karen_Allen,1,LeRoy_Millette_Jr,1
Paul_Martin,2,4,Karen_Allen,1,Rick_Bragg,1
Paul_Martin,3,6,Karl-Heinz_Rummenigge,1,Wayne_Newton,1
Paul_Patton,1,2,Katie_Boone,1,Terri_Clark,1
Paul_Sarbanes,2,3,Keith_Osik,1,Robert_Nardelli,1
Pedro_Malan,1,2,Kent_Robinson,1,Marquier_Montano_Contreras,1
Pedro_Malan,1,4,Kevin_Gil,1,Mary_Bono,1
Pedro_Malan,2,3,Kevin_Hearn,1,Todd_Haynes,3
Penelope_Cruz,1,2,Khader_Rashid_Rahim,1,Martha_Burk,1
Peter_Greenaway,1,2,Khader_Rashid_Rahim,1,Michael_Arif,1
Pierce_Brosnan,4,12,Kim_Yong-il,2,Terri_Clark,1
Pierce_Brosnan,7,8,Koichi_Tanaka,1,Sterling_Hitchcock,1
Pierre_Boulanger,1,2,Kosuke_Kitajima,2,Qazi_Hussain_Ahmed,1
Priscilla_Presley,1,2,Kristin_Davis,3,Steven_Van_Zandt,1
Rachel_Griffiths,1,3,Kurt_Hellstrom,1,Manuel_Pellegrini,1
Rachel_Hunter,2,3,Laszlo_Kovacs,1,Michael_Arif,1
Ralf_Schumacher,1,6,Laura_Elena_Harring,1,Rowan_Williams,1
Rebecca_Romijn-Stamos,2,4,Laurel_Clark,1,Rahul_Dravid,1
Rebecca_Romijn-Stamos,3,4,Lawrence_Di_Rita,1,Tim_Allen,2
Reese_Witherspoon,1,2,Lawrence_Roberts,1,Malik_Mahmud,1
Reese_Witherspoon,1,4,Lea_Fastow,1,Todd_Parrott,1
Ricardo_Maduro,1,2,Lee_Baca,1,Pat_Summerall,1
Rich_Gannon,1,2,Leisel_Jones,1,Steven_Hatfill,1
Richard_Gere,1,10,Lena_Katina,1,Queen_Noor,1
Richard_Gere,6,10,Leonard_Glick,1,Terrence_Trammell,1
Richard_Norton-Taylor,1,2,Leonard_Schrank,1,Ozzy_Osbourne,1
Richard_Shelby,1,2,Leslie_Wiser_Jr,1,Mireya_Moscoso,1
Richie_Adubato,1,2,Lisa_Murkowski,1,Svetlana_Belousova,1
Rick_Dinse,1,3,Lisa_Raymond,2,Robert_Redford,7
Rick_Perry,1,2,Ludwig_Ovalle,1,Mauricio_Macri,1
Rick_Perry,2,6,Luis_Pujols,1,Rohman_al-Ghozi,1
Rick_Pitino,1,2,Makhdoom_Amin_Fahim,1,Tang_Jiaxuan,5
Rick_Romley,1,2,Malcolm_Wild,1,Owen_Wilson,2
Rick_Wagoner,1,2,Mamdouh_Habib,1,Polona_Bas,1
Rob_Schneider,1,2,Manijeh_Hekmat,1,Richard_Carl,1
Robbie_Fowler,1,2,Manijeh_Hekmat,1,Se_Hyuk_Joo,1
Robby_Ginepri,1,2,Marc_Anthony,1,Vince_Vaughan,1
Robert_Horan,1,2,Margie_Puente,1,Rafiq_Hariri,1
Robert_Mueller,1,3,Maria_Callas,1,Melchor_Cob_Castro,1
Robert_Redford,2,3,Mario_Lemieux,1,Pedro_Solbes,4
Robert_Redford,2,5,Marissa_Jaret_Winokur,1,Vincent_Sombrotto,1
Robert_Redford,4,7,Mark_Dacey,2,Russ_Ortiz,1
Robert_Redford,7,8,Mark_Martin,1,Vladimir_Spidla,2
Rod_Blagojevich,1,2,Mark_Mishkin,1,Nick_Reilly,1
Rod_Stewart,1,3,Mark_Mishkin,1,Shawn_Marion,1
Ronaldo_Luis_Nazario_de_Lima,1,4,Marricia_Tate,1,Rita_Moreno,2
Roy_Moore,2,3,Mary_Landrieu,1,Robert_Gordon_Card,1
Rupert_Grint,2,3,Maryn_McKenna,1,Shawn_Marion,1
Russell_Coutts,1,2,Maryn_McKenna,1,Tim_Pawlenty,1
Russell_Crowe,1,2,Masum_Turker,1,Norman_Mineta,1
Salma_Hayek,1,7,Matt_Dillon,1,Regina_Ip,1
Salma_Hayek,8,10,Matthias_Sammer,1,Robbie_Naish,1
Sarah_Jessica_Parker,5,6,Melissa_Etheridge,2,Teri_Files,1
Scott_McNealy,1,2,Michael_J_Sheehan,1,Michael_Smith_Foster,1
Sean_Astin,1,2,Michael_Linscott,1,Robin_Tunney,1
Sean_OKeefe,4,5,Michael_Phelps,5,Pat_Burns,2
Sean_Patrick_OMalley,1,2,Michael_Sheehan,1,Vincent_Cianci_Jr,1
Sean_Patrick_OMalley,1,3,Michael_Smith_Foster,1,Rupert_Murdoch,1
Sean_Patrick_OMalley,2,3,Michelle_Yeoh,5,Shoshannah_Stern,1
Sean_Penn,2,3,Miguel_Aldana_Ibarra,1,Mikhail_Gorbachev,1
Sergey_Lavrov,1,10,Miguel_Jimenez,1,Paris_Hilton,1
Shane_Mosley,1,2,Mike_Helton,2,Reggie_Lewis,1
Shannon_OBrien,1,2,Mike_Leach,1,Thomas_Haeggstroem,1
Sheila_Wellstone,1,2,Mike_Maroth,1,Stefan_Holm,1
Silvio_Berlusconi,14,23,Mike_Slive,1,Paul_Sarbanes,3
Spencer_Abraham,12,13,Mikhail_Youzhny,2,Vince_Dooley,1
Stan_Heath,1,2,Mikulas_Dzurinda,2,Shirley_Jones,1
Stefano_Accorsi,1,2,Miles_Stewart,1,Yasushi_Akashi,1
Steve_Lavin,1,4,Mirela_Manjani,1,Robert_Woody_Johnson,1
Steven_Hatfill,1,2,Mitchell_McLaughlin,1,Timothy_Goebel,1
Surakait_Sathirathai,1,2,Mohammed_Baqir_al-Hakim,3,Neil_Goldman,1
Susan_Collins,1,2,Mona_Ayoub,1,Todd_Parrott,1
Susie_Castillo,1,2,Mufti_Mohammad_Syed,1,Ralf_Schumacher,4
Svetlana_Koroleva,1,2,Nathalie_Gagnon,1,Rupert_Grint,2
Tammy_Lynn_Michaels,1,2,Neil_Goldman,1,Niall_Connolly,1
Tang_Jiaxuan,1,6,Nick_Reilly,1,Tassos_Papadopoulos,1
Tang_Jiaxuan,1,9,Nicolas_Sarkozy,1,Shanna_Zolman,1
Tang_Jiaxuan,1,10,Norm_Coleman,2,Osmond_Smith,1
Tang_Jiaxuan,1,11,Norman_Mailer,1,Steven_Curtis_Chapman,1
Tassos_Papadopoulos,1,2,Oliver_Neuville,1,Shawn_Marion,1
Terry_McAuliffe,1,2,Park_Jie-won,1,Steve_Patterson,1
Terry_McAuliffe,1,3,Patty_Sheehan,1,William_Nessen,1
Thabo_Mbeki,4,5,Paul_Hogan,1,Thomas_Watjen,1
Thaksin_Shinawatra,1,6,Paul_Hogan,1,William_Martin,1
Thaksin_Shinawatra,3,6,Paul_Kariya,1,Shannon_OBrien,2
Theodore_Tweed_Roosevelt,2,3,Paul_Martin,1,Stephanie_Cohen_Aloro,1
Thomas_OBrien,8,9,Paul_Michael_Daniels,1,Simon_Chalk,1
Tim_Allen,1,2,Paul_Schrader,1,Teri_Files,1
Tim_Allen,2,4,Paula_Prentiss,1,Thomas_Mesereau_Jr,1
Tim_Curry,1,2,Pedro_Martinez,1,Stephen_Glassroth,1
Tippi_Hedren,1,2,Peter_Fitzgerald,1,Zelma_Novelo,1
Todd_Haynes,1,3,Phil_Jackson,1,Richard_Penniman,1
Todd_Haynes,1,4,Phillipe_Comtois,1,Richard_Carl,1
Tom_Coverdale,1,2,Pierre_Boulanger,1,Shania_Twain,1
Tom_Cruise,1,7,Princess_Diana,1,Steffi_Graf,2
Tom_Cruise,2,4,Priscilla_Presley,1,Sergey_Lavrov,5
Tom_Cruise,4,9,Priscilla_Presley,1,Victoria_Beckham,3
Tommy_Haas,2,3,Richard_Butler,1,Victoria_Beckham,1
Tomoko_Hagiwara,1,2,Richard_Pennington,1,Stacy_Nelson,1
Tony_Shalhoub,1,3,Rick_Caruso,1,Steve_Wariner,1
Tony_Shalhoub,1,4,Rick_Perry,6,Svetlana_Koroleva,1
Tracee_Ellis_Ross,1,2,Ricky_Cottrill,1,Sananda_Maitreya,1
Tyler_Hamilton,1,2,Robert_Flodquist,1,Winona_Ryder,11
Vaclav_Havel,1,6,Rod_Stewart,1,Tom_Scully,1
Vaclav_Havel,1,9,Rod_Stewart,3,Se_Hyuk_Joo,1
Vicente_Fernandez,2,5,Rod_Thorn,1,Yves_Brodeur,1
Vicente_Fernandez,4,5,Ron_Howard,1,Tim_Pawlenty,1
Victoria_Beckham,2,3,Ronaldo_Luis_Nazario_de_Lima,1,Samuel_Waksal,2
Vincent_Brooks,1,2,Sami_Al-Arian,1,Tommy_Lasorda,1
Vincent_Brooks,2,6,Sarah_Canale,1,Steven_Curtis_Chapman,1
Warren_Beatty,1,2,Sasha_Cohen,1,Valery_Giscard_dEstaing,5
Warren_Buffett,1,3,Scott_Dalton,1,Tamara_Mowry,1
Wesley_Clark,1,2,Sergio_Castellitto,1,Steve_Lavin,5
Will_Smith,1,2,Seth_Gorney,1,Wilton_Gregory,1
William_Burns,1,2,Shane_Mosley,1,Stacey_Dales-Schuman,1
William_Macy,1,4,Sheila_Taormina,1,Stephan_Eberharter,1
William_Macy,2,3,Stefano_Gabbana,1,Tang_Jiaxuan,3
William_Macy,3,5,Steve_Wariner,1,Toshi_Izawa,1
William_Rehnquist,1,2,Steve_Zahn,1,Tab_Baldwin,1
Winona_Ryder,6,15,Susan_Whelan,1,Wolfgang_Schneiderhan,1
Winona_Ryder,19,21,Takeo_Fukui,1,Will_Ofenheusle,1
Yevgeny_Kafelnikov,3,4,Tamara_Mowry,1,Zach_Parise,1
Yoriko_Kawaguchi,3,10,Tatiana_Kennedy_Schlossberg,1,Thomas_Watjen,1
Zoran_Djindjic,3,4,Todd_Petit,1,Vicente_Fernandez,3
