Name0,Image0,Image1,Name1,Image2,Name2,Image3
David_Anderson,1,3,Catherine_Bell,1,Guillaume_Cannet,1
David_Beckham,1,15,Catherine_Zeta-Jones,10,Pier_Ferdinando_Casini,1
David_Beckham,9,16,Catherine_Zeta-Jones,11,Hayley_Tullett,2
David_Beckham,11,29,Celso_Amorim,2,Juljia_Vysotskij,1
David_Beckham,13,29,Celso_Amorim,2,Kevin_Costner,1
David_Beckham,15,24,Celso_Amorim,2,Thomas_Stewart,1
David_Beckham,20,27,Chanda_Rubin,3,Richard_Tubb,1
David_Beckham,27,31,Chante_Jawan_Mallard,1,Stephen_Glassroth,1
Denzel_Washington,2,4,Chante_Jawan_Mallard,1,Vicente_Fox,23
Denzel_Washington,3,5,Charles_Bronson,2,Hu_Jintao,4
Dianne_Feinstein,1,2,Charles_Kartman,1,Debra_Shank,1
Dianne_Feinstein,1,3,Charles_Schumer,2,James_Watt,1
Dianne_Feinstein,2,3,Charles_Schumer,2,Justin_Gatlin,2
Dick_Clark,1,2,Charles_Schumer,2,Lionel_Chalmers,1
Dick_Clark,1,3,Chris_Rock,2,Dalai_Lama,1
Donald_Fehr,1,3,Christine_Baumgartner,2,Vincent_Sombrotto,1
Donald_Fehr,1,4,Christine_Baumgartner,3,Lars_Burgsmuller,1
Donald_Fehr,2,3,Chyung_Dai-chul,1,Dan_Reeves,1
Donald_Fehr,3,4,Cindy_Moll,1,Daniel_Radcliffe,3
Dwayne_Johnson,1,2,Cindy_Moll,1,James_McPherson,1
Ed_Rosenthal,1,2,Cindy_Moll,1,Robin_Johansen,1
Erik_Morales,1,2,Claire_De_Gryse,1,Deb_Santos,1
Erik_Morales,2,3,Claire_Tomalin,1,Steve_Case,1
Evan_Rachel_Wood,2,3,Clay_Campbell,1,Leonardo_DiCaprio,2
Evander_Holyfield,1,2,Cole_Chapman,1,Marisol_Martinez_Sambran,1
Eve_Pelletier,1,2,Colin_Phillips,1,Ian_McKellen,3
Farouk_al-Sharaa,1,2,Colin_Phillips,1,Lloyd_Richards,1
Farouk_al-Sharaa,1,3,Colin_Prescot,1,Laurie_Hobbs,1
Farouk_al-Sharaa,2,3,Connie_Freydell,1,Tommy_Maddox,1
Frank_Cassell,1,2,Craig_OClair,1,Steve_Avery,1
Frank_Cassell,1,3,Damarius_Bilbo,1,Juljia_Vysotskij,1
Fujio_Cho,1,4,Damon_Dash,1,Henry_Suazo,1
Fujio_Cho,2,5,Daniel_Comisso_Urdaneta,1,Larry_Ralston,1
Fujio_Cho,3,5,Daniel_Radcliffe,3,Diane_Green,2
Fujio_Cho,4,6,Daniel_Radcliffe,3,Rick_Barnes,2
Fujio_Cho,5,6,Daniel_Radcliffe,3,Vicente_Fox,32
Gao_Qiang,1,2,Dany_Heatley,1,Richard_Parsons,1
Geoff_Hoon,1,2,Dany_Heatley,1,Terry_Hoeppner,1
Geoff_Hoon,3,4,Dave_Odom,1,Maritza_Macias_Furano,1
Geoff_Hoon,4,5,David_Beckham,22,Laura_Morante,1
George_Brumley,1,2,David_Duval,1,Philippe_Noiret,2
George_Papandreou,1,2,David_Ho,1,Doug_Moe,1
George_Papandreou,1,3,David_Ho,1,Erskine_Bowles,1
George_Papandreou,1,4,David_Ho,1,Evander_Holyfield,1
George_Papandreou,3,4,David_Howard,1,Hugo_Conte,1
Gloria_Allred,1,2,Denzel_Washington,4,Henry_Suazo,1
Greg_Ostertag,1,2,Des_Brown,1,Eliott_Spitzer,1
Greg_Owen,1,2,Des_Brown,1,Svetislav_Pesic,1
Hanan_Ashrawi,1,2,Diana_Ross,1,Rick_Rickert,1
Harry_Kalas,1,2,Dianne_Feinstein,3,Dwayne_Johnson,2
Hayley_Tullett,1,2,Dick_Clark,3,Manfred_Stolpe,1
Howard_Dean,1,3,Dino_Risi,1,Gabriel_Farhi,1
Howard_Dean,1,7,Doc_Rivers,1,Melissa_Joan_Hart,1
Howard_Dean,2,8,Dominick_Dunne,1,Nicoletta_Braschi,1
Howard_Dean,4,5,Don_Flanagan,1,Ed_Sullivan,1
Howard_Dean,5,12,Don_Flanagan,1,Ratna_Sari_Dewi_Sukarno,1
Hu_Jintao,4,14,Donald_Keyser,1,Salma_Hayek,2
Hu_Jintao,5,12,Douglas_Paal,1,Ed_Sullivan,1
Hu_Jintao,5,15,Douglas_Paal,1,Richard_Hamilton,1
Hu_Jintao,11,13,Dusty_Baker,1,Saddam_Hussein,2
Ian_McKellen,1,3,Ed_Rendell,1,Jamie_Dimon,1
Ibrahim_Jaafari,1,2,Ed_Rendell,1,Richard_Cohen,1
Isabella_Rossellini,1,3,Eddie_Murray,1,Kevin_Costner,7
Ishaq_Shahryar,1,2,Elaine_Stritch,1,Richard_Parsons,1
Ismail_Merchant,1,2,Elena_Tihomirova,1,Mike_Slive,1
Jacques_Chirac,2,43,Elena_Tihomirova,1,Mohammed_Abu_Sharia,1
Jacques_Chirac,19,28,Eric_Schacht,1,Jennifer_Keller,2
James_Cameron,1,3,Erik_Morales,3,Werner_Schlager,1
James_McGreevey,1,3,Erin_Brockovich,1,Henry_Suazo,1
James_McGreevey,1,4,Erin_Brockovich,1,Mike_Carona,1
Jason_Alexander,1,2,Evan_Rachel_Wood,1,Sharon_Frey,1
Jason_Kidd,2,8,Evander_Holyfield,1,Julio_Rossi,1
Jason_Kidd,3,8,Evander_Holyfield,1,Michael_Jordan,3
Jason_Kidd,6,8,Evander_Holyfield,1,Mike_Carona,1
Jelena_Dokic,1,2,Fatmir_Limaj,1,Todd_Haynes,4
Jelena_Dokic,2,4,Felicity_Huffman,1,Nelson_Acosta,1
Jelena_Dokic,2,8,Felipe_De_Borbon,1,Jose_Bove,1
Jelena_Dokic,3,4,Frank_Cassell,2,Jesper_Parnevik,1
Jelena_Dokic,4,5,Frank_Cassell,3,Ronde_Barber,1
Jelena_Dokic,4,7,Fred_Durst,1,Marisol_Martinez_Sambran,1
Jelena_Dokic,4,8,Fred_Durst,1,Shavon_Earp,1
Jelena_Dokic,5,6,Fujio_Cho,1,Javier_Vargas,1
Jelena_Dokic,7,8,Fujio_Cho,2,Tatsuya_Fuji,1
Jennifer_Connelly,1,3,Fujio_Cho,3,Michael_Brandon,1
Jennifer_Connelly,1,4,Fujio_Cho,6,Olene_Walker,1
Jennifer_Connelly,2,4,Gabriel_Farhi,1,Lars_Burgsmuller,1
Jennifer_Connelly,3,4,Gao_Qiang,2,Kenneth_Brill,1
Jennifer_Keller,1,4,Gary_Stevens,1,Wanda_Ilene_Barzee,1
Jennifer_Keller,3,4,Geoff_Hoon,1,Osama_bin_Laden,3
Jennifer_Reilly,1,2,Geoff_Hoon,3,Richard_Tubb,1
Jennifer_Thompson,1,2,Geoff_Hoon,5,Thomas_Stewart,1
Jim_Hahn,1,3,George_Brumley,1,Manfred_Stolpe,1
Jim_Hahn,1,4,George_Brumley,1,Ryan_Leaf,1
Jim_Hahn,3,4,George_Brumley,2,Sergei_Yushenkov,1
Johnny_Carson,1,2,George_Papandreou,2,Tatiana_Panova,1
Jorge_Batlle,1,2,George_Papandreou,4,Larry_Lindsey,2
Jorge_Batlle,1,3,George_Papandreou,4,Paul_LeClerc,1
Jorge_Rodolfo_Canicoba_Corral,1,2,Ghassan_Elashi,1,Rick_Rickert,1
Juan_Ignacio_Chela,1,2,Gloria_Allred,2,Roman_Tam,1
Juan_Ignacio_Chela,1,3,Greg_Kinsey,1,Priscilla_Presley,1
Juan_Ignacio_Chela,2,3,Greg_Ostertag,2,Kevin_Costner,6
Justin_Gatlin,1,2,Greg_Owen,1,Mark_Sisk,1
Karen_Mok,1,2,Greg_Owen,2,Mike_Smith,1
Katie_Harman,1,2,Gretchen_Mol,1,Isabella_Rossellini,2
Katie_Harman,1,3,Gunilla_Backman,1,Kathleen_Abernathy,1
Katie_Harman,2,3,Hanan_Ashrawi,1,Mario_Kreutzberger,2
Kenneth_Branagh,1,2,Hans_Leistritz,1,Saddam_Hussein,18
Kevin_Costner,1,3,Hans_Leistritz,1,Sue_Grafton,1
Kevin_Costner,2,6,Hans_Peter_Briegel,1,Theresa_May,2
Kevin_Costner,2,8,Harriet_Lessy,1,Mike_Carona,1
Kevin_Costner,6,8,Harry_Kalas,2,Joe_Strummer,1
Larry_Lindsey,1,2,Harry_Kalas,2,Lewis_Booth,1
Leonardo_DiCaprio,3,7,Hayley_Tullett,1,Ian_McKellen,1
Leonardo_DiCaprio,5,6,Henry_Suazo,1,Ratna_Sari_Dewi_Sukarno,1
Leonardo_DiCaprio,6,8,Hernan_Crespo,1,Ronde_Barber,1
Lindsay_Davenport,2,10,Hiroyuki_Yoshino,1,Rollie_Massimino,1
Lindsay_Davenport,5,9,Hu_Jintao,6,Jerome_Jenkins,1
Lisa_Ling,1,2,Hugh_Jessiman,1,Solomon_Passy,1
Lucy_Liu,2,4,Hugh_Jessiman,1,TA_McLendon,1
Lucy_Liu,2,5,Hugo_Conte,1,Laurent_Woulzy,1
Lucy_Liu,3,5,Irina_Yatchenko,1,Katie_Harman,2
Manfred_Stolpe,1,2,Isidro_Pastor,1,Mark_Butcher,1
Maria_Luisa_Mendonca,1,2,Ismail_Merchant,1,Mack_Brown,2
Mario_Kreutzberger,1,2,Ismail_Merchant,2,Kathleen_Abernathy,1
Melissa_Etheridge,1,2,Ivan_Helguera,1,William_Donaldson,4
Michael_Jordan,1,2,Iveta_Benesova,1,Jacques_Chirac,50
Michael_Jordan,1,3,Jacques_Chirac,20,Tzipora_Obziler,1
Michael_Jordan,2,4,Jacques_Chirac,35,Richard_Shelby,2
Mikhail_Youzhny,1,2,James_Cameron,1,Richard_Shelby,2
Mitchell_Daniels,1,2,James_McGreevey,1,Katie_Harman,2
Mitchell_Daniels,1,4,James_McGreevey,1,Tzipora_Obziler,1
Mitchell_Daniels,3,4,James_Sensenbrenner,1,Jimmy_Smits,1
Mohammad_Khatami,1,5,James_Sensenbrenner,1,Maria_Shkolnikova,1
Mohammad_Khatami,3,9,James_Watt,1,Priscilla_Presley,2
Mohammad_Khatami,8,10,Jamie_Dimon,1,Robert_Korzeniowski,1
Monique_Garbrecht-Enfeldt,1,3,Jason_Alexander,1,Mike_Maroth,1
Natalie_Maines,2,5,Jason_Alexander,1,Wayne_Allard,1
Natalie_Maines,4,5,Jason_Kidd,7,Louisa_Baileche,1
Nelson_Mandela,1,3,Javier_Vargas,1,Jesse_Helms,1
Norodom_Sihanouk,1,3,Jeanette_Gray,1,Keith_Fotta,1
Norodom_Sihanouk,2,3,Jeanette_Stauffer,1,Marie-Josee_Croze,1
Osama_bin_Laden,2,4,Jeffrey_Donaldson,1,Leonardo_DiCaprio,8
Osama_bin_Laden,3,4,Jeffrey_Donaldson,1,Peter_Bacanovic,1
Oxana_Fedorova,1,2,Jennifer_Connelly,4,Martin_Bandier,1
Peter_Bacanovic,1,2,Jesper_Parnevik,1,Justin_Gatlin,2
Philippe_Noiret,1,2,Jimmy_Smits,1,Robin_Johansen,1
Placido_Domingo,1,2,Jimmy_Smits,1,Shane_Hmiel,1
Placido_Domingo,2,3,Joe_Crede,1,Tom_DeLay,1
Prince_William,1,2,John_Burkett,1,Leonardo_DiCaprio,2
Princess_Aiko,1,2,John_McKay,1,Mary_Sue_Coleman,1
Priscilla_Presley,1,2,Johnny_Hallyday,1,Olene_Walker,1
Richard_Haass,1,2,Jonathan_Tiomkin,1,Rita_Grande,2
Richard_Shelby,1,2,Jorge_Rodolfo_Canicoba_Corral,1,Wayne_Allard,1
Rick_Barnes,1,2,Jose_Bove,1,Juergen_Trittin,1
Rick_Barnes,1,3,Juljia_Vysotskij,1,Patrick_Coleman,1
Rick_Dinse,1,3,Kate_Lee,1,Toshimitsu_Motegi,1
Rick_Dinse,2,3,Kathie_Louise_Saunders,1,Roberto_Lavagna,1
Rio_Ferdinand,1,2,Kathie_Louise_Saunders,1,Rosalyn_Carter,1
Rita_Grande,1,2,Kenneth_Branagh,1,Pinar_del_Rio,1
Rita_Grande,2,3,Kevin_Costner,5,Stephen_Glassroth,1
Robin_McLaurin_Williams,1,2,Khader_Rashid_Rahim,1,Richard_Cohen,1
Saddam_Hussein,2,4,Khalid_Khannouchi,1,Werner_Schlager,1
Saddam_Hussein,2,10,Kim_Su_Nam,1,Todd_Haynes,4
Saddam_Hussein,3,11,Kim_Weeks,1,Marie-Josee_Croze,1
Saddam_Hussein,6,9,Kimora_Lee,1,Robin_Johansen,1
Sally_Field,1,2,Kurt_Suzuki,1,Scott_Hoch,1
Salma_Hayek,1,10,Larry_Lindsey,1,Wanda_Ilene_Barzee,1
Salma_Hayek,1,11,Larry_Ralston,1,Richard_Carl,1
Sandra_Bullock,1,3,Larry_Ralston,1,William_Donaldson,6
Sandra_Bullock,1,4,Larry_Ralston,1,Willie_Wilson,1
Sandra_Bullock,2,4,Laurel_Clark,1,Laurent_Woulzy,1
Sandra_Bullock,3,4,Laurel_Clark,1,Priscilla_Presley,1
Sarah_Hughes,1,6,Leandrinho_Barbosa,1,Melissa_Joan_Hart,1
Sarah_Hughes,2,5,Leandrinho_Barbosa,1,Olene_Walker,1
Sarah_Hughes,3,5,Leon_Barmore,1,Sachin_Tendulkar,1
Sarah_Hughes,4,6,Leon_Barmore,1,Yusaku_Miyazato,1
Sharon_Frey,1,2,Leonard_Schrank,1,Marie_Haghal,1
Silvio_Berlusconi,6,30,Leonard_Schrank,1,Rick_Rickert,1
Silvio_Berlusconi,8,23,Linda_Franklin,1,Melissa_Joan_Hart,1
Silvio_Berlusconi,13,21,Lindsay_Davenport,1,Martin_Burnham,1
Silvio_Berlusconi,17,29,Lindsay_Davenport,17,Oxana_Fedorova,3
Silvio_Berlusconi,18,25,Lionel_Chalmers,1,Mohammad_Fares,1
Silvio_Berlusconi,23,28,Lisa_Ling,2,Mike_Maroth,1
Silvio_Berlusconi,24,30,Lucy_Liu,3,Prince_William,1
Silvio_Berlusconi,26,32,Maria_Luisa_Mendonca,2,Stephane_Delajoux,1
Spencer_Abraham,3,17,Maria_Luisa_Mendonca,2,Terunobu_Maeda,1
Steffi_Graf,2,5,Maria_Shkolnikova,1,Martin_Rodriguez,1
Steffi_Graf,3,4,Mariana_Ohata,1,Xavier_Malisse,3
Steven_Spielberg,1,5,Mario_Kreutzberger,1,Shavon_Earp,1
Steven_Spielberg,1,6,Mario_Kreutzberger,2,Raul_Cubas,1
Steven_Spielberg,3,6,Maritza_Macias_Furano,1,Qusai_Hussein,1
Steven_Spielberg,4,6,Mark_Butcher,1,Scott_Hoch,1
Steven_Spielberg,4,7,Mark_Sisk,1,Mehdi_Baala,1
Steven_Spielberg,6,7,Mark_Sisk,1,Stephen_Swindal,1
Theresa_May,1,2,Masao_Azuma,1,Mikhail_Kalashnikov,1
Theresa_May,2,3,McGuire_Gibson,1,Richard_Haass,1
Tippi_Hedren,1,2,Mehdi_Baala,1,Steve_Avery,1
Todd_Haynes,1,2,Melissa_Joan_Hart,1,Mikhail_Kalashnikov,1
Todd_Haynes,1,3,Melissa_Joan_Hart,1,Sue_Grafton,1
Todd_Haynes,1,4,Michael_Brandon,1,Toshimitsu_Motegi,1
Todd_Haynes,2,4,Michael_Shelby,1,Olene_Walker,1
Tony_Blair,18,86,Michel_Kratochvil,1,Sheldon_Silver,1
Tony_Blair,32,48,Mike_Eskew,1,Zarai_Toledo,1
Tony_Blair,32,110,Mike_OConnell,1,Roberto_Lavagna,1
Tony_Blair,53,102,Mike_Sherman,1,Natalie_Maines,3
Tony_Blair,91,134,Mike_Sherman,1,Paige_Fitzgerald,1
Tony_Blair,92,133,Milt_Heflin,1,Pier_Ferdinando_Casini,1
Tony_Blair,105,121,Nicholoas_DiMarzio,1,Richard_Parsons,1
Vicente_Fox,4,30,Nikki_McKibbin,1,Stephen_Swindal,1
Vicente_Fox,9,16,Nikki_McKibbin,1,Steven_Tyler,1
Vicente_Fox,11,17,Osama_Al_Baz,1,Patricia_Wartusch,1
Vicente_Fox,15,30,Osama_Al_Baz,1,Sandra_Day_OConner,1
Vojislav_Kostunica,1,3,Patricia_Phillips,1,Thierry_Falise,2
Vojislav_Kostunica,2,4,Paula_Locke,1,Teri_Files,1
Vojislav_Kostunica,4,7,Peter_Bacanovic,2,Robert_Korzeniowski,1
Vojislav_Kostunica,5,7,Pier_Ferdinando_Casini,1,Ratna_Sari_Dewi_Sukarno,1
Walter_Mondale,1,6,Priscilla_Presley,2,Raul_Rivero,1
Walter_Mondale,1,7,Raaf_Schefter,1,Rick_Dinse,2
Walter_Mondale,5,7,Richard_Sterner,1,Steven_Spielberg,2
Walter_Mondale,6,8,Rick_Dinse,2,Shavon_Earp,1
Walter_Mondale,7,9,Roberto_Lavagna,1,Sandra_Bullock,4
Wang_Yingfan,2,3,Rod_Stewart,1,Steffi_Graf,2
William_Bratton,1,3,Rodolfo_Abalos,1,Thierry_Falise,3
William_Donaldson,1,5,Roman_Tam,1,Zalmay_Khalilzad,1
William_Donaldson,3,5,Scott_Hoch,1,Thomas_Stewart,1
William_Donaldson,4,6,Seymour_Cassell,1,Todd_Haynes,4
Xavier_Malisse,1,3,Shaun_Rusling,1,Vincent_Sombrotto,1
Xavier_Malisse,3,4,Sheldon_Silver,1,Xavier_Malisse,3
Xavier_Malisse,3,5,Stephane_Delajoux,1,Tristan_Gretzky,1
Yevgeny_Kafelnikov,1,4,Takahiro_Mori,1,Tony_Blair,64
Zarai_Toledo,1,2,Thierry_Falise,2,Werner_Schlager,1
Aaron_Sorkin,1,2,Abbas_Kiarostami,1,Fujio_Mitarai,1
Abdullah,1,3,Abdullah,1,Teresa_Heinz_Kerry,1
Abdullah,2,3,Abdullah,3,Samuel_Waksal,1
Abdullah,2,4,Abdullah,4,Julio_Cesar_Franco,1
Abdullah,3,4,Abid_Hamid_Mahmud_Al-Tikriti,1,Anjum_Hussain,1
Abid_Hamid_Mahmud_Al-Tikriti,1,2,Abid_Hamid_Mahmud_Al-Tikriti,2,Doris_Schroeder,1
Abid_Hamid_Mahmud_Al-Tikriti,1,3,Adam_Freier,1,Hillary_Clinton,3
Alan_Ball,1,2,Adam_Freier,1,Princess_Caroline,1
Albert_Costa,3,5,Adam_Freier,1,Regina_Ip,1
Albert_Costa,5,6,Alan_Ball,1,Kristin_Scott_Thomas,1
Ali_Khamenei,1,2,Alan_Ball,2,Yuri_Malenchenko,1
Ali_Khamenei,1,3,Albert_Costa,6,Gary_Barnett,1
Amelia_Vega,1,7,Albert_Costa,6,John_Marburger,1
Amelia_Vega,2,7,Albert_Costa,6,Wen_Jiabao,7
Amelia_Vega,3,5,Alberta_Lee,1,Babe_Ruth,1
Antonio_Banderas,1,5,Alex_Popov,1,Kent_Rominger,2
Antonio_Banderas,2,5,Alex_Popov,1,Matthew_During,1
Antonio_Banderas,3,5,Ali_Khamenei,2,Roberto_Canessa,1
Arye_Mekel,1,2,Amelia_Vega,1,Gina_Lollobrigida,1
Azra_Akin,1,3,Amelia_Vega,5,Jim_Harrick,1
Azra_Akin,1,4,Amy_Pascal,1,Eduardo_Duhalde,7
Bernard_Landry,2,3,Amy_Pascal,1,Hank_Azaria,1
Bernard_Landry,2,4,Amy_Pascal,1,John_Marburger,1
Bernard_Landry,3,4,Amy_Redford,1,Roman_Coppola,1
Biljana_Plavsic,1,2,Amy_Redford,1,Victor_Kraatz,1
Biljana_Plavsic,1,3,Anderson_Varejao,1,Dennis_Oswald,1
Biljana_Plavsic,2,3,Anderson_Varejao,1,Garth_Drabinsky,1
Bob_Hope,1,5,Andrei_Nikolishin,1,Angelica_Romero,1
Bob_Hope,3,6,Andrew_Bernard,1,Don_Nickles,2
Bob_Hope,4,5,Andrew_Bernard,1,Hassan_Wirajuda,1
Bob_Hope,4,7,Andrew_Bernard,1,Mark_Broxmeyer,1
Bridget_Fonda,1,3,Andrew_Fastow,1,Luca_Cordero_di_Montezemolo,1
Bridget_Fonda,2,3,Andrew_Fastow,1,Meghann_Shaughnessy,1
Carlos_Ruiz,1,3,Andrew_Fastow,1,Tomas_Malik,1
Carlos_Ruiz,2,3,Andrew_Luster,1,Eric_Rosser,1
Carly_Fiorina,1,2,Andrew_Luster,1,Jose_Manuel_Durao_Barroso,6
Carly_Fiorina,1,3,Andrew_Luster,1,Lisa_Murkowski,1
Cherie_Blair,1,3,Anita_DeFrantz,1,Carla_Gay_Balingit,1
Cherie_Blair,1,4,Anita_DeFrantz,1,Penny_Lancaster,1
Cherie_Blair,2,4,Anjum_Hussain,1,David_Caraway,2
Cherie_Blair,3,4,Anne_Cavers,1,James_Barksdale,1
Chuck_Yeager,1,2,Anne_Cavers,1,Stephen_Oake,1
Chung_Mong-joon,1,2,Anthony_Hazen,1,Debra_Yang,1
Claire_Hentzen,1,2,Antonio_Catania,1,Barry_Bonds,1
Claire_Leger,1,2,Antonio_Catania,1,Taylyn_Solomon,1
Darren_Clarke,1,2,Aretha_Franklin,1,Jean_Brumley,1
David_Caraway,1,2,Aretha_Franklin,1,Teruaki_Masumoto,1
David_Leahy,1,2,Art_Lopez,1,Diane_Lane,1
Dick_Cheney,2,14,Arthur_Johnson,1,Selma_Phoenix,1
Dick_Cheney,3,11,Arye_Mekel,2,Chung_Mong-joon,1
Dick_Cheney,3,12,Arye_Mekel,2,Georgina_Papin,1
Dick_Cheney,8,10,Babe_Ruth,1,Jim_Harrick,1
Dino_de_Laurentis,1,2,Babe_Ruth,1,Pete_Aldridge,1
Don_Nickles,1,2,Barry_Bonds,1,James_Barksdale,1
Doris_Schroeder,1,3,Barry_Bonds,1,Mickey_Sherman,1
Doris_Schroeder,2,4,Barry_Switzer,1,Jiang_Zemin,11
Eduardo_Duhalde,2,3,Barry_Switzer,1,Kirk_Ferentz,2
Eduardo_Duhalde,2,12,Bernard_Giraudeau,1,Keira_Knightley,1
Eduardo_Duhalde,3,4,Bernard_Landry,3,Stacey_Jones,1
Eduardo_Duhalde,6,13,Bernard_Landry,4,Sylvia_Plachy,1
Eduardo_Duhalde,7,10,Biljana_Plavsic,1,Kieran_Prendergast,2
Eduardo_Duhalde,10,12,Bill_Cartwright,1,Claude_Jorda,1
Edwin_Edwards,1,3,Bill_Lerach,1,Martin_Verkerk,2
Eric_Rosser,1,2,Bob_Hope,1,Stanley_Ho,1
Ernie_Eves,1,2,Bob_Hope,5,Micah_Knorr,1
Ernie_Fletcher,1,2,Bob_Hope,5,Mitchell_Potter,1
Eva_Dimas,1,2,Bob_Menendez,1,David_Caraway,2
Fernando_Vargas,1,2,Bob_Menendez,1,Lauren_Hutton,1
Fernando_Vargas,1,3,Bob_Riley,1,Danny_Ainge,1
Fernando_Vargas,1,4,Bob_Riley,1,Nastassia_Kinski,2
Fernando_Vargas,2,3,Bob_Riley,1,Sheila_Wellstone,2
Fernando_Vargas,3,4,Brad_Wilk,1,Phil_Cline,1
Frank_Lautenberg,1,2,Brad_Wilk,1,Scott_Dalton,1
George_HW_Bush,1,3,Brian_Grazier,1,Tomas_Malik,1
George_HW_Bush,2,13,Brian_StPierre,1,Steve_Mariucci,2
George_HW_Bush,4,6,Cari_Davis,1,Don_Henley,1
George_HW_Bush,5,8,Cari_Davis,1,Mark_Broxmeyer,1
George_HW_Bush,9,10,Carin_Koch,1,John_Banko,2
Gisele_Bundchen,1,2,Carla_Gay_Balingit,1,Frank_Lautenberg,2
Glafcos_Clerides,1,2,Carla_Gay_Balingit,1,Paula_Dobriansky,1
Glafcos_Clerides,1,3,Carlos_Ruiz,1,Peter_Schultz,1
Glafcos_Clerides,2,3,Carlos_Ruiz,3,Jennifer_Tilly,1
Glafcos_Clerides,2,4,Carly_Fiorina,2,Peter_Ueberroth,1
Greg_Gilbert,1,2,Catherine_Woodard,1,Mike_Sweeney,1
Hashim_Thaci,1,2,Chan_Ho_Park,1,Xiang_Xu,1
Hassan_Wirajuda,1,2,Chance_Mock,1,Herb_Ritts,1
Hector_Babenco,1,3,Chance_Mock,1,Shafal_Mosed,1
Hector_Babenco,2,3,Chance_Mock,1,Simona_Hradil,1
Hideki_Matsui,1,2,Chance_Mock,1,Troy_Jenkins,1
Hillary_Clinton,1,10,Charles_Taylor,7,Tom_Curley,1
Hillary_Clinton,1,14,Chea_Sophara,1,John_Wolf,1
Hillary_Clinton,4,5,Chris_Cirino,1,Jen_Bice,1
Hillary_Clinton,7,10,Chris_Cirino,1,Mary_Lou_Markakis,1
Hillary_Clinton,11,13,Chris_Cirino,1,Peri_Gilpin,1
Hisao_Oguchi,1,2,Christina_Sawaya,1,Greg_Gilbert,1
Hitomi_Soga,1,4,Chung_Mong-joon,1,David_Modell,1
Hitomi_Soga,1,5,Chung_Mong-joon,1,Luca_Cordero_di_Montezemolo,1
Hitomi_Soga,2,3,Chung_Mong-joon,1,Nick_Markakis,1
Hitomi_Soga,3,4,Chung_Mong-joon,2,John_Rusnak,1
JJ_Redick,1,2,Claire_Leger,1,David_Caraway,2
Jean_Brumley,1,2,Claire_Leger,1,Jerry_Sexton,1
Jean_Carnahan,1,2,Claire_Leger,1,Nobuyuki_Idei,1
Jeremy_Shockey,1,2,Clark_Randt,1,Katie_Boone,1
Jerry_Regier,1,3,Clark_Randt,1,Marc-Andre_Fleury,1
Jerry_Regier,2,3,Clemente_de_la_Vega,1,Ron_Gonzales,1
Jerry_Springer,1,2,Colin_Campbell,1,Frank_Keating,1
Jerry_Springer,1,4,Colin_Campbell,1,Jean_Carnahan,2
Jessica_Lynch,1,2,Colin_Campbell,1,Mitchell_Potter,1
Jiang_Zemin,1,17,Colleen_Atwood,1,Penelope_Cruz,2
Jiang_Zemin,2,3,Craig_Morgan,1,Matthew_McConaughey,1
Jiang_Zemin,4,10,Dan_Duquette,1,Paddy_Torsney,1
Jiang_Zemin,7,9,Daniel_Ortega,1,Norah_Jones,6
Jiang_Zemin,15,18,Daniel_Patrick_Moynihan,1,Eglis_Yaima_Cruz,1
Jim_Harrick,1,2,Daniel_Patrick_Moynihan,1,Newton_Carlton_Slawson,1
Jiri_Novak,3,4,Daniel_Rouse,1,Doris_Schroeder,1
Jiri_Novak,3,8,Daniel_Rouse,1,Mike_Johanns,1
Jiri_Novak,3,9,Daniell_Sunjata,1,Marc-Andre_Fleury,2
Jiri_Novak,5,6,Danny_Ainge,1,Lee_Ann_Terlaji,1
Jiri_Novak,5,10,David_Leahy,1,Jerry_Sexton,1
Jiri_Novak,5,11,David_Scott_Morris,1,Valerie_Thwaites,1
Jiri_Novak,7,10,David_Zeplowitz,1,Jerry_Springer,1
Joe_Torre,1,3,Dawn_Staley,1,Hasan_Wirayuda,1
Joe_Torre,2,4,Debra_Rose,1,Jonathan_Edwards,2
John_Wolf,1,2,Debra_Yang,1,Hashim_Thaci,2
Jonathan_Edwards,1,6,Debra_Yang,1,Yekaterina_Guseva,1
Jonathan_Edwards,2,7,Denis_Fassou-Nguesso,1,William_Overlin,1
Jonathan_Edwards,3,6,Derrick_Taylor,1,Giuseppe_Morchio,1
Jonathan_Edwards,5,6,Derrick_Taylor,1,William_Overlin,1
Jonathan_Edwards,5,7,Dick_Cheney,5,James_Murdoch,1
Jonathan_Edwards,6,8,Dick_Cheney,8,Nobuyuki_Idei,1
Jose_Manuel_Durao_Barroso,1,2,Dick_Smothers,1,Yoon_Won-Sik,1
Jose_Manuel_Durao_Barroso,1,6,Dita_Von_Tesse,1,Mohammed_Al-Douri,12
Jose_Manuel_Durao_Barroso,2,5,Don_Henley,1,Ernie_Eves,1
Jose_Manuel_Durao_Barroso,3,5,Don_Henley,1,Gil_Cates,1
Jose_Manuel_Durao_Barroso,4,5,Don_Henley,1,Stephen_Frears,1
Joseph_Biden,1,4,Don_Henley,1,Ziwang_Xu,1
Joseph_Biden,2,3,Donald_Regan,1,John_Gruden,1
Joseph_Biden,3,4,Doris_Schroeder,2,Joe_Mantegna,1
